transaction_id;user_id;transaction_date;transaction_hour;voucher_price;payment_method;age_group;city;seabank_user;shopeepay_balance;registered_payment_methods;avg_monthly_transaction;status;cancel_stage
5081;2920;09/01/2025;10;29995;seabank;25-34;Surabaya;FALSE;142167;1;181930;completed;
5082;1663;13/02/2025;1;29995;shopeepay;45+;Medan;FALSE;118915;1;1532988;completed;
5083;2228;15/02/2025;16;29995;shopeepay;25-34;Bandung;TRUE;168902;1;558197;completed;
5084;744;15/01/2025;12;49995;seabank;25-34;Jakarta;FALSE;151247;2;649176;completed;
5085;2429;29/03/2025;6;49995;seabank;25-34;Surabaya;TRUE;9665;1;1647112;cancelled;detail
5086;451;22/02/2025;21;29995;shopeepay;35-44;Medan;FALSE;196045;3;1935428;completed;
5087;1117;17/02/2025;9;29995;shopeepay;18-24;Makassar;FALSE;149485;1;966702;completed;
5088;2442;13/03/2025;12;29995;shopeepay;25-34;Jakarta;TRUE;25835;3;835345;cancelled;detail
5089;1355;11/02/2025;9;29995;seabank;25-34;Medan;TRUE;65642;3;566655;completed;
5090;1732;17/01/2025;3;29995;debit_card;25-34;Jakarta;TRUE;146874;2;423242;cancelled;detail
5091;2481;04/02/2025;10;49995;shopeepay;18-24;Bandung;TRUE;192543;3;415020;completed;
5092;1187;31/01/2025;8;29995;debit_card;25-34;Jakarta;FALSE;151083;3;1796075;completed;
5093;2994;04/01/2025;15;49995;shopeepay;25-34;Medan;FALSE;15668;2;82191;cancelled;browse
5094;2814;17/02/2025;16;29995;debit_card;18-24;Jakarta;TRUE;179729;2;1508922;cancelled;detail
5095;908;14/01/2025;22;29995;seabank;25-34;Jakarta;FALSE;193320;2;682312;completed;
5096;2133;25/01/2025;4;29995;shopeepay;25-34;Jakarta;FALSE;27503;1;1023248;completed;
5097;2832;15/02/2025;4;49995;shopeepay;25-34;Medan;FALSE;164781;3;229431;completed;
5098;1749;17/02/2025;5;29995;seabank;35-44;Medan;TRUE;125416;3;1691481;completed;
5099;2864;09/02/2025;1;29995;debit_card;25-34;Medan;FALSE;136031;3;1942111;completed;
5100;1115;19/02/2025;13;29995;shopeepay;25-34;Surabaya;FALSE;164503;2;1347983;completed;
5101;1508;07/01/2025;10;29995;shopeepay;25-34;Jakarta;TRUE;134760;1;933881;completed;
5102;1277;01/03/2025;18;29995;debit_card;18-24;Medan;TRUE;78038;1;1196237;completed;
5103;1814;04/02/2025;10;29995;debit_card;18-24;Medan;FALSE;113394;1;829375;completed;
5104;1679;04/03/2025;19;29995;shopeepay;18-24;Surabaya;TRUE;86157;1;1017035;completed;
5105;1268;20/01/2025;5;29995;shopeepay;25-34;Jakarta;FALSE;32675;2;1778336;completed;
5106;2755;16/01/2025;12;29995;seabank;45+;Makassar;FALSE;168394;3;1561082;cancelled;detail
5107;2318;22/01/2025;18;29995;seabank;25-34;Makassar;FALSE;46901;3;1286873;completed;
5108;2889;05/02/2025;2;29995;shopeepay;35-44;Bandung;TRUE;100932;3;1057886;completed;
5109;1064;19/01/2025;15;29995;debit_card;25-34;Jakarta;FALSE;5681;3;643990;cancelled;payment
5110;1634;02/01/2025;8;29995;seabank;35-44;Bandung;FALSE;58745;3;95310;completed;
5111;2564;09/03/2025;2;29995;shopeepay;18-24;Jakarta;FALSE;35865;1;598442;completed;
5112;1057;07/01/2025;18;29995;shopeepay;35-44;Bandung;FALSE;73748;3;643982;completed;
5113;450;16/02/2025;14;49995;shopeepay;18-24;Jakarta;FALSE;10652;3;1364544;cancelled;payment
5114;2733;18/02/2025;21;29995;debit_card;18-24;Surabaya;TRUE;87681;1;703420;completed;
5115;1873;19/03/2025;12;29995;seabank;25-34;Jakarta;FALSE;137039;2;657045;cancelled;payment
5116;625;12/02/2025;16;49995;shopeepay;25-34;Jakarta;FALSE;36355;3;781217;completed;
5117;1970;01/02/2025;20;49995;debit_card;18-24;Medan;FALSE;168377;2;1913895;completed;
5118;885;17/01/2025;7;49995;shopeepay;35-44;Bandung;FALSE;90791;1;1423344;completed;
5119;319;14/01/2025;21;29995;debit_card;18-24;Bandung;FALSE;28016;3;1029298;completed;
5120;1396;22/03/2025;13;29995;debit_card;35-44;Bandung;TRUE;91310;1;444411;completed;
5121;1375;01/02/2025;8;29995;debit_card;18-24;Medan;TRUE;88754;2;127932;cancelled;payment
5122;1347;01/03/2025;2;49995;shopeepay;25-34;Bandung;FALSE;46116;1;1967953;cancelled;browse
5123;488;01/03/2025;8;29995;debit_card;18-24;Jakarta;FALSE;35109;3;1286903;cancelled;payment
5124;451;21/02/2025;23;49995;debit_card;35-44;Medan;FALSE;196045;3;1935428;completed;
5125;353;07/03/2025;11;29995;debit_card;25-34;Makassar;TRUE;187306;2;1234249;completed;
5126;1140;04/01/2025;14;29995;shopeepay;25-34;Surabaya;TRUE;57287;3;292174;completed;
5127;1941;04/03/2025;16;29995;seabank;18-24;Jakarta;FALSE;92404;3;556313;completed;
5128;2368;02/02/2025;8;29995;debit_card;25-34;Medan;FALSE;111975;3;566066;cancelled;payment
5129;2133;01/01/2025;23;49995;seabank;25-34;Jakarta;FALSE;27503;1;1023248;cancelled;payment
5130;248;05/03/2025;7;29995;seabank;45+;Medan;FALSE;78971;3;731326;completed;
5131;568;06/02/2025;5;49995;seabank;25-34;Surabaya;FALSE;39846;2;863842;completed;
5132;684;19/03/2025;8;49995;debit_card;25-34;Jakarta;TRUE;196149;2;1710268;completed;
5133;644;11/03/2025;14;29995;debit_card;25-34;Medan;FALSE;128344;1;1003283;completed;
5134;479;07/01/2025;23;29995;seabank;45+;Medan;FALSE;143641;2;1877916;completed;
5135;2761;24/01/2025;17;49995;debit_card;18-24;Bandung;TRUE;87725;3;1883022;cancelled;detail
5136;368;09/03/2025;21;29995;seabank;45+;Jakarta;TRUE;137687;2;1986994;cancelled;payment
5137;1845;24/02/2025;10;29995;shopeepay;45+;Jakarta;FALSE;74095;1;1746994;cancelled;payment
5138;357;30/03/2025;23;49995;shopeepay;18-24;Surabaya;FALSE;11519;1;1218960;completed;
5139;2456;03/01/2025;13;29995;seabank;18-24;Jakarta;TRUE;152418;2;296150;completed;
5140;1369;23/01/2025;12;29995;debit_card;18-24;Jakarta;TRUE;106960;2;1002602;completed;
5141;2227;05/02/2025;12;29995;debit_card;25-34;Surabaya;FALSE;124698;1;573324;cancelled;detail
5142;1467;26/02/2025;21;49995;debit_card;45+;Jakarta;FALSE;88757;1;803523;cancelled;payment
5143;1843;17/02/2025;12;29995;seabank;25-34;Medan;TRUE;128145;2;1822147;completed;
5144;2415;13/01/2025;15;29995;shopeepay;25-34;Jakarta;TRUE;183719;1;969955;completed;
5145;1060;02/03/2025;11;29995;debit_card;25-34;Makassar;FALSE;134273;2;90693;completed;
5146;2511;27/03/2025;20;49995;debit_card;18-24;Jakarta;TRUE;165369;1;650729;completed;
5147;1645;30/03/2025;23;49995;shopeepay;18-24;Surabaya;TRUE;18228;3;381429;cancelled;detail
5148;828;24/01/2025;17;29995;shopeepay;25-34;Medan;TRUE;11517;1;1198929;completed;
5149;1170;12/02/2025;11;49995;debit_card;18-24;Jakarta;TRUE;169694;3;1853137;completed;
5150;1812;02/02/2025;4;29995;shopeepay;35-44;Bandung;TRUE;127425;1;304166;completed;
5151;1925;19/03/2025;16;49995;debit_card;35-44;Jakarta;FALSE;74155;2;234616;cancelled;detail
5152;2194;24/01/2025;20;49995;debit_card;25-34;Makassar;TRUE;46281;1;1134655;completed;
5153;2428;22/01/2025;22;29995;seabank;45+;Jakarta;FALSE;84511;3;1611638;completed;
5154;168;21/02/2025;0;29995;debit_card;18-24;Jakarta;FALSE;195387;2;1709148;completed;
5155;87;28/03/2025;12;49995;shopeepay;35-44;Medan;FALSE;27278;3;1513552;cancelled;browse
5156;154;06/01/2025;9;29995;debit_card;25-34;Medan;TRUE;96707;1;357311;cancelled;payment
5157;2545;19/01/2025;2;29995;shopeepay;18-24;Surabaya;FALSE;87893;2;1078232;cancelled;payment
5158;315;17/03/2025;5;29995;debit_card;35-44;Jakarta;TRUE;114679;3;210787;completed;
5159;1855;31/03/2025;15;29995;debit_card;45+;Surabaya;FALSE;82516;3;1226303;completed;
5160;723;29/01/2025;0;49995;debit_card;18-24;Makassar;FALSE;32899;1;112979;cancelled;payment
5161;1982;05/03/2025;18;29995;seabank;35-44;Jakarta;TRUE;144377;1;1103063;completed;
5162;1854;14/01/2025;7;29995;debit_card;35-44;Jakarta;TRUE;120308;3;575982;completed;
5163;1730;22/03/2025;8;29995;shopeepay;25-34;Jakarta;FALSE;36080;3;304164;completed;
5164;2812;30/01/2025;22;49995;debit_card;25-34;Makassar;FALSE;104417;2;624162;completed;
5165;2310;12/03/2025;19;49995;seabank;25-34;Bandung;FALSE;122540;3;1105888;completed;
5166;2535;21/01/2025;22;29995;seabank;35-44;Jakarta;FALSE;134563;2;1361272;completed;
5167;2502;06/03/2025;6;49995;seabank;35-44;Jakarta;TRUE;108621;2;871362;completed;
5168;2491;04/01/2025;10;29995;seabank;18-24;Jakarta;FALSE;22564;3;1436871;cancelled;browse
5169;2591;15/02/2025;22;49995;debit_card;35-44;Jakarta;FALSE;122790;3;179802;cancelled;browse
5170;1129;08/01/2025;7;29995;shopeepay;25-34;Jakarta;TRUE;145734;2;1225267;completed;
5171;2024;18/01/2025;10;29995;debit_card;18-24;Surabaya;FALSE;140594;2;177636;completed;
5172;350;01/03/2025;13;29995;debit_card;25-34;Jakarta;FALSE;86839;1;1580688;cancelled;detail
5173;824;14/02/2025;13;29995;shopeepay;25-34;Jakarta;FALSE;824;1;451252;completed;
5174;438;13/03/2025;3;29995;seabank;35-44;Surabaya;TRUE;69445;3;1575637;completed;
5175;2005;31/01/2025;19;29995;debit_card;18-24;Bandung;FALSE;129473;2;1859013;completed;
5176;169;28/01/2025;8;29995;shopeepay;18-24;Bandung;TRUE;246;2;135227;completed;
5177;23;05/03/2025;7;49995;seabank;18-24;Surabaya;FALSE;93778;2;1904522;completed;
5178;2724;06/02/2025;14;49995;debit_card;25-34;Jakarta;FALSE;11952;3;1140866;cancelled;detail
5179;281;08/03/2025;19;29995;shopeepay;35-44;Medan;FALSE;6336;3;1301771;cancelled;payment
5180;2770;20/03/2025;5;29995;shopeepay;25-34;Makassar;TRUE;107071;3;1162655;completed;
5181;2301;09/03/2025;15;29995;debit_card;35-44;Bandung;FALSE;72048;3;1142926;completed;
5182;404;04/02/2025;15;49995;debit_card;35-44;Jakarta;FALSE;15909;3;843983;cancelled;payment
5183;2181;05/02/2025;13;29995;debit_card;25-34;Medan;TRUE;144195;1;1216827;completed;
5184;2666;26/02/2025;14;49995;debit_card;18-24;Bandung;FALSE;131994;3;993883;completed;
5185;232;11/03/2025;21;29995;shopeepay;25-34;Surabaya;FALSE;89062;3;1644537;cancelled;payment
5186;2593;04/01/2025;20;29995;debit_card;25-34;Jakarta;FALSE;75205;2;316579;completed;
5187;79;18/02/2025;11;29995;debit_card;25-34;Jakarta;FALSE;66697;3;1419693;completed;
5188;1059;08/02/2025;22;29995;seabank;25-34;Bandung;FALSE;50551;1;1377506;completed;
5189;2543;18/01/2025;17;29995;shopeepay;35-44;Bandung;FALSE;156537;2;408734;completed;
5190;1134;01/03/2025;23;29995;debit_card;18-24;Surabaya;TRUE;36365;1;951451;completed;
5191;1345;27/03/2025;10;29995;debit_card;35-44;Surabaya;FALSE;170365;3;315467;completed;
5192;2376;10/01/2025;6;29995;shopeepay;18-24;Bandung;FALSE;137656;2;1607229;completed;
5193;2738;23/01/2025;5;29995;debit_card;25-34;Jakarta;TRUE;181028;2;1617692;cancelled;detail
5194;2432;09/03/2025;2;49995;shopeepay;35-44;Jakarta;FALSE;52474;3;1488241;completed;
5195;1388;28/02/2025;8;29995;shopeepay;18-24;Jakarta;FALSE;92943;2;749444;completed;
5196;1640;24/03/2025;14;49995;shopeepay;45+;Bandung;TRUE;24464;2;519790;cancelled;detail
5197;1438;31/03/2025;1;29995;shopeepay;35-44;Bandung;TRUE;61600;1;476365;completed;
5198;547;07/01/2025;3;49995;debit_card;18-24;Jakarta;FALSE;58548;2;1042523;completed;
5199;1730;13/01/2025;1;29995;seabank;25-34;Jakarta;FALSE;36080;3;304164;completed;
5200;2440;03/01/2025;5;29995;debit_card;18-24;Bandung;FALSE;181979;1;1450986;completed;
5201;1317;09/02/2025;11;29995;debit_card;25-34;Surabaya;TRUE;190057;1;1603031;cancelled;payment
5202;1109;11/01/2025;6;29995;shopeepay;25-34;Bandung;FALSE;79311;3;885681;completed;
5203;909;21/03/2025;8;29995;seabank;18-24;Surabaya;FALSE;180394;2;988081;completed;
5204;1225;25/03/2025;5;49995;shopeepay;25-34;Surabaya;FALSE;181350;1;1225471;completed;
5205;685;20/02/2025;21;49995;shopeepay;45+;Surabaya;FALSE;31440;3;1533789;completed;
5206;2589;28/03/2025;4;49995;shopeepay;18-24;Makassar;FALSE;115795;3;458039;completed;
5207;2345;23/01/2025;3;29995;debit_card;45+;Makassar;FALSE;150555;3;854069;completed;
5208;2104;01/02/2025;9;29995;shopeepay;25-34;Jakarta;TRUE;9117;3;1393520;completed;
5209;1676;10/02/2025;19;49995;debit_card;25-34;Bandung;FALSE;148430;3;1839806;completed;
5210;2114;11/02/2025;3;49995;shopeepay;35-44;Surabaya;FALSE;180685;1;978567;completed;
5211;958;07/02/2025;4;29995;shopeepay;18-24;Medan;FALSE;3098;2;992997;cancelled;detail
5212;1683;08/03/2025;16;29995;seabank;25-34;Makassar;FALSE;7248;2;368581;cancelled;browse
5213;1933;13/03/2025;17;49995;debit_card;25-34;Makassar;FALSE;6408;2;1189987;cancelled;payment
5214;1605;19/03/2025;2;29995;debit_card;18-24;Bandung;TRUE;55904;1;847784;cancelled;detail
5215;702;13/03/2025;22;49995;shopeepay;18-24;Surabaya;FALSE;45215;1;60728;completed;
5216;2808;16/03/2025;12;29995;seabank;18-24;Makassar;FALSE;84084;1;1839032;cancelled;payment
5217;2534;11/02/2025;0;49995;debit_card;18-24;Bandung;FALSE;76968;2;1661776;completed;
5218;821;12/02/2025;18;29995;shopeepay;35-44;Medan;FALSE;176283;1;1503169;cancelled;payment
5219;888;02/02/2025;22;29995;shopeepay;18-24;Surabaya;FALSE;150798;1;1626523;completed;
5220;1920;20/03/2025;21;29995;shopeepay;25-34;Jakarta;FALSE;134801;3;1078512;cancelled;payment
5221;1329;06/02/2025;1;29995;debit_card;25-34;Jakarta;TRUE;158361;3;1602830;completed;
5222;2225;19/03/2025;3;49995;debit_card;18-24;Medan;TRUE;105783;1;1471500;completed;
5223;2243;31/03/2025;15;29995;shopeepay;25-34;Medan;TRUE;15945;2;1532840;cancelled;detail
5224;876;26/02/2025;15;49995;shopeepay;18-24;Medan;FALSE;169821;2;462073;completed;
5225;166;05/03/2025;16;29995;debit_card;35-44;Medan;FALSE;5445;3;737619;cancelled;browse
5226;1174;05/03/2025;20;29995;shopeepay;18-24;Medan;FALSE;152873;1;278443;completed;
5227;557;01/03/2025;11;49995;debit_card;18-24;Jakarta;FALSE;173620;2;164064;completed;
5228;1198;21/02/2025;1;49995;shopeepay;45+;Jakarta;FALSE;67592;1;436678;completed;
5229;2215;13/03/2025;23;29995;shopeepay;35-44;Medan;FALSE;58282;3;1708275;cancelled;payment
5230;709;09/03/2025;9;49995;seabank;18-24;Jakarta;FALSE;46229;2;239007;completed;
5231;718;23/03/2025;5;29995;shopeepay;45+;Jakarta;FALSE;10528;3;1774092;cancelled;detail
5232;1604;27/01/2025;11;29995;shopeepay;25-34;Medan;FALSE;156228;3;648998;completed;
5233;2145;28/02/2025;11;49995;shopeepay;25-34;Medan;FALSE;89846;3;1329696;completed;
5234;2727;19/01/2025;16;49995;seabank;18-24;Jakarta;FALSE;164944;3;1981823;completed;
5235;2452;03/01/2025;17;29995;debit_card;45+;Jakarta;TRUE;152363;3;98167;completed;
5236;1101;14/03/2025;3;29995;debit_card;18-24;Surabaya;TRUE;169350;1;668531;completed;
5237;2020;08/02/2025;2;29995;seabank;25-34;Bandung;FALSE;94524;1;944840;cancelled;payment
5238;1261;07/03/2025;16;49995;debit_card;18-24;Jakarta;TRUE;15330;2;108204;completed;
5239;291;14/03/2025;22;49995;seabank;18-24;Jakarta;TRUE;78348;3;203415;completed;
5240;2184;25/02/2025;8;29995;seabank;25-34;Makassar;FALSE;185217;3;1591898;completed;
5241;2937;06/01/2025;21;49995;shopeepay;35-44;Surabaya;TRUE;11094;2;847826;completed;
5242;2929;28/01/2025;11;29995;shopeepay;35-44;Surabaya;TRUE;28562;3;194015;completed;
5243;2415;17/02/2025;6;29995;seabank;25-34;Jakarta;TRUE;183719;1;969955;completed;
5244;2596;17/02/2025;15;29995;seabank;35-44;Medan;FALSE;1082;3;371651;cancelled;payment
5245;2950;08/03/2025;7;29995;seabank;45+;Bandung;FALSE;28669;2;364856;cancelled;browse
5246;2296;23/02/2025;2;49995;debit_card;18-24;Jakarta;FALSE;153612;2;957730;completed;
5247;2814;16/01/2025;20;29995;shopeepay;18-24;Jakarta;TRUE;179729;2;1508922;cancelled;payment
5248;1238;04/02/2025;12;29995;shopeepay;25-34;Bandung;FALSE;146851;1;1251832;completed;
5249;2118;16/03/2025;19;29995;shopeepay;25-34;Medan;TRUE;81662;1;607873;completed;
5250;746;28/03/2025;8;49995;seabank;35-44;Jakarta;FALSE;83008;1;1271048;completed;
5251;2377;30/01/2025;8;29995;seabank;25-34;Surabaya;TRUE;90998;1;1775612;completed;
5252;1198;17/02/2025;3;29995;shopeepay;45+;Jakarta;FALSE;67592;1;436678;completed;
5253;699;10/03/2025;13;29995;shopeepay;18-24;Makassar;FALSE;76054;3;1583657;cancelled;payment
5254;2854;08/01/2025;17;29995;seabank;45+;Bandung;FALSE;109864;3;96972;completed;
5255;2322;20/02/2025;0;29995;shopeepay;35-44;Jakarta;FALSE;72008;2;1819540;completed;
5256;524;10/01/2025;18;29995;shopeepay;35-44;Jakarta;TRUE;195868;3;1883715;cancelled;detail
5257;1846;28/01/2025;1;29995;shopeepay;18-24;Medan;FALSE;64;1;1240888;cancelled;payment
5258;2267;05/02/2025;4;29995;debit_card;25-34;Jakarta;FALSE;169469;3;1953843;cancelled;browse
5259;1024;01/03/2025;21;29995;debit_card;45+;Bandung;FALSE;28000;3;351729;cancelled;payment
5260;2561;10/01/2025;13;29995;seabank;35-44;Jakarta;TRUE;167022;2;1150208;cancelled;payment
5261;2011;14/01/2025;8;29995;shopeepay;18-24;Jakarta;FALSE;42597;1;98423;completed;
5262;464;04/03/2025;19;29995;seabank;25-34;Surabaya;TRUE;102840;3;896454;completed;
5263;1665;16/02/2025;19;49995;shopeepay;45+;Bandung;FALSE;158450;3;956030;completed;
5264;451;10/03/2025;14;29995;debit_card;35-44;Medan;FALSE;196045;3;1935428;cancelled;payment
5265;1420;25/02/2025;19;29995;shopeepay;45+;Jakarta;FALSE;156017;1;1563071;completed;
5266;1916;06/01/2025;0;29995;debit_card;35-44;Makassar;TRUE;10683;3;1533296;cancelled;detail
5267;924;19/01/2025;18;49995;shopeepay;35-44;Jakarta;FALSE;160613;3;1385557;completed;
5268;2981;21/02/2025;3;49995;debit_card;25-34;Surabaya;FALSE;114183;2;1959692;cancelled;detail
5269;2527;03/03/2025;13;49995;shopeepay;18-24;Surabaya;FALSE;149747;1;1044233;cancelled;payment
5270;316;18/02/2025;0;49995;debit_card;25-34;Surabaya;FALSE;85615;3;1793052;completed;
5271;671;19/03/2025;4;29995;debit_card;18-24;Jakarta;TRUE;108500;1;1571275;completed;
5272;698;11/01/2025;9;29995;debit_card;25-34;Surabaya;FALSE;121677;3;1969359;completed;
5273;993;15/02/2025;8;29995;shopeepay;18-24;Bandung;TRUE;20545;1;1076538;completed;
5274;1377;10/03/2025;16;29995;shopeepay;25-34;Medan;FALSE;152606;1;602169;completed;
5275;2816;14/02/2025;13;29995;debit_card;35-44;Jakarta;FALSE;25107;3;180538;completed;
5276;1263;27/02/2025;6;49995;seabank;25-34;Medan;FALSE;76422;1;1322448;completed;
5277;1128;01/02/2025;17;49995;debit_card;25-34;Makassar;TRUE;43555;2;393929;completed;
5278;907;29/03/2025;9;49995;seabank;35-44;Medan;TRUE;2882;3;355131;completed;
5279;2926;10/01/2025;3;29995;seabank;45+;Surabaya;FALSE;198418;1;1314099;completed;
5280;1053;13/01/2025;13;49995;debit_card;45+;Bandung;FALSE;65516;2;786431;completed;
5281;89;13/01/2025;2;49995;seabank;35-44;Surabaya;FALSE;188255;3;1909093;completed;
5282;2423;05/02/2025;22;49995;debit_card;35-44;Makassar;TRUE;150408;1;1770442;completed;
5283;1587;27/03/2025;21;29995;shopeepay;25-34;Medan;FALSE;29583;1;1855511;completed;
5284;364;14/03/2025;10;29995;debit_card;25-34;Jakarta;FALSE;69715;2;1998259;completed;
5285;2195;19/01/2025;9;29995;debit_card;18-24;Jakarta;FALSE;193885;3;1182801;cancelled;payment
5286;314;07/01/2025;7;29995;shopeepay;45+;Jakarta;TRUE;76579;2;619677;cancelled;detail
5287;548;15/01/2025;8;29995;seabank;25-34;Medan;FALSE;98447;1;460761;completed;
5288;796;22/03/2025;22;49995;seabank;35-44;Surabaya;TRUE;131940;2;1141778;cancelled;payment
5289;2947;15/02/2025;5;29995;shopeepay;25-34;Jakarta;FALSE;36807;1;1515232;completed;
5290;1530;19/03/2025;13;29995;seabank;25-34;Jakarta;TRUE;89023;1;645635;completed;
5291;1510;17/02/2025;23;49995;shopeepay;35-44;Makassar;FALSE;114579;2;1428677;completed;
5292;2149;07/03/2025;8;49995;seabank;25-34;Surabaya;TRUE;169361;3;1698264;cancelled;payment
5293;107;19/03/2025;13;29995;shopeepay;25-34;Surabaya;FALSE;33387;3;1529378;completed;
5294;857;04/01/2025;7;29995;debit_card;18-24;Medan;FALSE;156610;3;805036;completed;
5295;2985;03/01/2025;5;49995;shopeepay;25-34;Jakarta;TRUE;73820;3;1732186;completed;
5296;291;03/01/2025;23;49995;shopeepay;18-24;Jakarta;TRUE;78348;3;203415;completed;
5297;1373;16/03/2025;5;49995;seabank;35-44;Jakarta;TRUE;145109;2;777344;completed;
5298;617;10/03/2025;21;49995;seabank;18-24;Surabaya;TRUE;90724;2;1440982;cancelled;payment
5299;1757;28/01/2025;1;49995;debit_card;45+;Jakarta;TRUE;63528;2;1247113;completed;
5300;2636;23/01/2025;23;29995;shopeepay;25-34;Jakarta;FALSE;113005;1;84510;completed;
5301;1251;30/01/2025;4;49995;shopeepay;35-44;Medan;FALSE;66555;3;1476323;completed;
5302;2644;03/03/2025;2;49995;debit_card;25-34;Jakarta;TRUE;92529;3;1583879;completed;
5303;977;28/03/2025;10;29995;shopeepay;25-34;Medan;FALSE;127874;1;374639;completed;
5304;2037;20/02/2025;6;49995;shopeepay;18-24;Surabaya;TRUE;17959;3;431598;completed;
5305;1612;10/02/2025;8;29995;debit_card;25-34;Jakarta;TRUE;100459;2;1406553;completed;
5306;1791;27/03/2025;12;29995;shopeepay;18-24;Jakarta;FALSE;170895;2;801727;cancelled;payment
5307;868;05/03/2025;15;29995;shopeepay;18-24;Surabaya;TRUE;37177;1;1889866;completed;
5308;2770;12/02/2025;22;29995;shopeepay;25-34;Makassar;TRUE;107071;3;1162655;completed;
5309;158;17/03/2025;11;29995;debit_card;35-44;Jakarta;FALSE;145506;3;1306169;completed;
5310;328;27/02/2025;7;49995;debit_card;25-34;Medan;FALSE;33717;2;656743;completed;
5311;2783;28/02/2025;13;29995;seabank;45+;Surabaya;TRUE;183220;3;772520;completed;
5312;2681;09/02/2025;13;29995;debit_card;18-24;Jakarta;TRUE;123775;1;1889608;completed;
5313;1478;15/02/2025;4;29995;debit_card;35-44;Medan;TRUE;154473;2;470698;completed;
5314;2375;03/03/2025;9;49995;shopeepay;25-34;Medan;FALSE;167057;1;999856;completed;
5315;2556;18/02/2025;21;29995;shopeepay;45+;Surabaya;FALSE;3657;1;113474;completed;
5316;870;20/03/2025;23;29995;shopeepay;45+;Jakarta;FALSE;56531;1;1052512;cancelled;browse
